slug,category,menu_name,description,price,image
171032,Fried Rice,Small Steamed Rice,,1.5,
171032,Fried Rice,Large Steamed Rice,,3.0,
171032,Fried Rice,Shrimp Fried Rice,,11.99,
171032,Fried Rice,Chicken Fried Rice,,10.99,
171032,Fried Rice,Vegetable Fried Rice,,9.99,
171032,Fried Rice,Small Brown Rice,,1.5,
171032,Fried Rice,Large Brown Rice,,3.0,
171032,Vegetarian Appetizers,Vegetarian Drumsticks,Four pieces.,8.99,
171032,Vegetarian Appetizers,Vegetarian Duck,,12.99,
171032,Vegetarian Appetizers,Vegetarian Ham,Eight pieces.,11.99,
171032,Vegetarian Appetizers,Vegetarian Fried Filet,Four pieces.,8.99,
171032,Vegetarian Soups,Lily Flower & Vegetarian Chicken Soup,,10.99,
171032,Vegetarian Soups,Mixed Mushroom with Hair-Like Seaweed Soup,,10.99,
171032,Vegetarian Soups,Black Mushroom & Vegetarian Ham Soup,,10.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Kung Pao Vegetarian,Chicken or beef. Spicy.,14.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Cashew Vegetarian,Chicken or beef.,14.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Sweet & Sour Vegetarian Chicken,,14.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Vegetarian Chicken with Black Bean Sauce,,14.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Vegetarian Beef with Mixed Vegetables,,14.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Chicken General Tso's Vegetarian,Spicy.,14.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Vegetarian Chicken with Fresh Tomato,,14.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Vegetarian Hunan,Chicken or beef. Spicy.,14.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Vegetarian Pork Balls with Mixed Vegetables in Brown Sauce,,14.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Almond Vegetarian,Chicken or beef.,14.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Curry Vegetarian,Chicken or beef.,14.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Broccoli Vegetarian,Chicken or beef.,14.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Vegetarian Chicken with Mixed Vegetables,,14.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Moo Shu Vegetarian,"Chicken, beef or pork.",14.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Mongolian Vegetarian,Chicken or beef. Spicy.,14.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Vegetarian Beef with Fresh Tomato,,14.99,
171032,"Vegetarian Chicken, Beef, Pork and Others",Curry Vegetarian Duck,,14.99,
171032,Vegetarian Shrimp and Fish,Kung Pao Vegetarian Shrimp,Spicy.,15.99,
171032,Vegetarian Shrimp and Fish,Cashew Vegetarian Shrimp,,15.99,
171032,Vegetarian Shrimp and Fish,Broccoli Vegetarian Shrimp,,15.99,
171032,Vegetarian Shrimp and Fish,Vegetarian Shrimp with Black Bean Sauce,,15.99,
171032,Vegetarian Shrimp and Fish,Vegetarian Shrimp with Lobster Sauce,,15.99,
171032,Vegetarian Shrimp and Fish,Vegetarian Fish Filet,Over steamed Broccoli.,15.99,
171032,Vegetarian Shrimp and Fish,Almond Vegetarian Shrimp,,15.99,
171032,Vegetarian Shrimp and Fish,Sweet & Sour Vegetarian Shrimp,,15.99,
171032,Vegetarian Shrimp and Fish,Vegetarian Shrimp with Snow Peas,,15.99,
171032,Vegetarian Shrimp and Fish,Vegetarian Shrimp with Mixed Vegetable,,15.99,
171032,Vegetarian Shrimp and Fish,Moo Shu Vegetarian Shrimp,,15.99,
171032,Vegetable Appetizers,Vegetable Dumplings,Eight pieces.,8.99,
171032,Vegetable Appetizers,Fried Crispy Pumpkin,Eight pieces.,8.99,
171032,Vegetable Appetizers,Vegetarian Combination Appetizer,"Two egg rolls, four pieces fried eggplant, and four pieces fried yams.",10.99,
171032,Vegetable Appetizers,Fried Crispy Eggplant,Eight pieces.,8.99,
171032,Vegetable Appetizers,Fried Crispy Tofu,Eight pieces.,8.99,
171032,Vegetable Appetizers,Vegetarian Egg Rolls,Two pieces.,2.99,
171032,Soups,Corn & Tofu Soup,,9.99,
171032,Soups,Mixed Vegetable Soup,,9.99,
171032,Soups,Vegetable Sizzling Rice Soup,,9.99,
171032,Soups,Seaweed & Tofu Soup,,9.99,
171032,Soups,Tomato & Egg Drop Soup,,9.99,
171032,Tofu Dish,Kung Pao Tofu,Spicy.,10.99,
171032,Tofu Dish,Fresh Tomato with Tofu,,10.99,
171032,Tofu Dish,Curry Tofu,,10.99,
171032,Tofu Dish,Buddhist Feast,,11.99,
171032,Tofu Dish,Mongolian Tofu,Spicy.,10.99,
171032,Tofu Dish,Fried Tofu with Spiced Salt,,11.99,
171032,Tofu Dish,Sesame Tofu,,11.99,
171032,Tofu Dish,Soft Szechuan Style Tofu,Spicy.,10.99,
171032,Tofu Dish,Broccoli Tofu,,10.99,
171032,Tofu Dish,Tofu with Black Bean Sauce,,10.99,
171032,Tofu Dish,Tofu with Mixed Vegetable,,10.99,
171032,Tofu Dish,Dry Tofu Skin with Chinese Green,,11.99,
171032,Tofu Dish,Fresh Tofu Skin with Chinese Green,,11.99,
171032,Vegetable Dishes,Broccoli with Garlic Sauce,,10.99,
171032,Vegetable Dishes,Vegetables Deluxe,,10.99,
171032,Vegetable Dishes,Vegetable Egg Foo Young,,10.99,
171032,Vegetable Dishes,Szechuan Style Eggplant,Spicy.,10.99,
171032,Vegetable Dishes,Stir-Fried 2 Types of Mushroom,,10.99,
171032,Vegetable Dishes,Black Mushroom with Greens,,11.99,
171032,Vegetable Dishes,Spicy Mongolian Vegetables,Spicy.,11.99,
171032,Vegetable Dishes,Vegetable Chop Suey,,10.99,
171032,Vegetable Dishes,Moo Shu Vegetable,,11.5,
171032,Vegetable Dishes,Dry Sauteed String Beans,,11.5,
171032,Vegetable Dishes,Lettuce Wrap,,11.5,
171032,Vegetable Dishes,Black Mushroom with Snow Peas,,11.99,
171032,Vegetable Dishes,Stir-Fried Chinese Green,,11.99,
171032,Noodles and Fried Rice,Vegetable with Crispy Noodle,,9.99,
171032,Noodles and Fried Rice,Vegetable Fried Rice,,9.99,
171032,Noodles and Fried Rice,Vegetable Fried Brown Rice,,10.99,
171032,Noodles and Fried Rice,Vegetable Lo Mein,,9.99,
171032,Noodles and Fried Rice,Vegetarian Pan Fried Noodle (Cantonese Style),,10.99,
171032,Noodles and Fried Rice,Rice Noodle with Vegetable,,10.99,
171032,Beverages,Soft Drink,,2.5,
171032,Beverages,Bottled Water,,1.5,
171032,Beverages,Snow Smoothie,,3.99,
171032,Beverages,Tea,,2.5,
171032,Add-Ons & Special Requests,Add 1 Pancake,,1.0,
171032,Add-Ons & Special Requests,Add Bag of Crispy Noodles,,1.0,
171032,Add-Ons & Special Requests,Add Beef,,3.0,
171032,Add-Ons & Special Requests,Add Chicken,,3.0,
171032,Add-Ons & Special Requests,Add Pork,,3.0,
171032,Add-Ons & Special Requests,Add Tofu,,2.0,
171032,Add-Ons & Special Requests,Add Egg,,2.0,
171032,Add-Ons & Special Requests,Add Vegetables,,2.0,
171032,Add-Ons & Special Requests,Add Sweet & Sour Sauce,8 oz cup,2.5,
171032,Add-Ons & Special Requests,Add Orange Sauce,8 oz cup,2.5,
167197,Popular Items,Build Your Own Pizza,"465 - 1155 cal. 11"" thin crispy pie. Select your crust, sauce, cheese and choice of toppings.
",10.49,tucson/images/167197/BuildYourOwnPizza_main.jpg
167197,Popular Items,Fired Pookie,540/560 cal. Fired chocolate chip or macadamia nut cookie dough topped with vanilla bean ice cream.,3.89,tucson/images/167197/FiredPookie_main.jpg
167197,Popular Items,Meaty Italian,"910 cal. Tomato sauce, shredded mozzarella, pepperoni, salami, capicola and your choice of sausage or spicy sausage.",10.49,tucson/images/167197/MeatyItalian_main.jpg
167197,Popular Items,1 Topping Pizza,"470 - 985 cal. Choice of one sauce, one cheese and any one topping.",8.99,tucson/images/167197/1ToppingPizza_main.jpg
167197,Popular Items,Margherita,"830 cal. Olive oil, chunky tomato sauce, shredded mozzarella, fresh mozzarella, parmesan and fresh basil.",10.49,tucson/images/167197/Margherita_main.jpg
167197,Popular Items,Fired Mac,"640 cal. Fresh mac & cheese combines elbow macaroni in a velvety Smooth cheese sauce with butter, milk, fresh cream and American cheese. Topped with a blend of breadcrumbs and Romano cheese.",7.99,tucson/images/167197/FiredMac_main.jpg
167197,Popular Items,Fired Pie Custom Salad,"150 - 635 cal. Select your greens, dressing, cheese and choice of toppings.
",10.49,
167197,Popular Items,Pesto Chicken,"840 cal. Pesto sauce, shredded mozzarella, fresh mozzarella, grilled chicken, tomato and red onion.",10.49,tucson/images/167197/PestoChicken_main.jpg
167197,Popular Items,Hawaiian BBQ,"760 cal. BBQ sauce, shredded mozzarella, canadian bacon, red onion, pineapple and cilantro.",10.49,tucson/images/167197/HawaiianBBQ_main.jpg
167197,Popular Items,Lil Salad,"85-680 cal. Choice of lettuce, one cheese, three veggies and dressing.",4.99,tucson/images/167197/LilSalad_main.jpg
167197,Fired Pie Creations,Margherita,"830 cal. Olive oil, chunky tomato sauce, shredded mozzarella, fresh mozzarella, parmesan and fresh basil.",10.49,tucson/images/167197/Margherita_main.jpg
167197,Fired Pie Creations,Mediterranean,"700 cal. Garlic & oil, feta cheese, spinach, sun dried tomato, kalamata olive, artichokes, red onion and topped with Mediterranean herbs.",10.49,tucson/images/167197/Mediterranean_main.jpg
167197,Fired Pie Creations,Veggie,"760 cal. Tomato sauce, shredded mozzarella, olives, tomato, mushroom, peppers and onion.",10.49,tucson/images/167197/Veggie_main.jpg
167197,Fired Pie Creations,Hawaiian BBQ,"760 cal. BBQ sauce, shredded mozzarella, canadian bacon, red onion, pineapple and cilantro.",10.49,tucson/images/167197/HawaiianBBQ_main.jpg
167197,Fired Pie Creations,Pesto Chicken,"840 cal. Pesto sauce, shredded mozzarella, fresh mozzarella, grilled chicken, tomato and red onion.",10.49,tucson/images/167197/PestoChicken_main.jpg
167197,Fired Pie Creations,Steak & Blue,"800 cal. Garlic & oil, shredded mozzarella, thin sliced steak, roasted mushroom, peppers, onion and gorgonzola.",10.49,tucson/images/167197/Steak&Blue_main.jpg
167197,Fired Pie Creations,Meaty Italian,"910 cal. Tomato sauce, shredded mozzarella, pepperoni, salami, capicola and your choice of sausage or spicy sausage.",10.49,tucson/images/167197/MeatyItalian_main.jpg
167197,Fired Pie Creations,Sauce & Cheese,465-715 cal. Choice of any sauce & any one cheese.,7.99,tucson/images/167197/Sauce&Cheese_main.jpg
167197,Fired Pie Creations,1 Topping Pizza,"470 - 985 cal. Choice of one sauce, one cheese and any one topping.",8.99,tucson/images/167197/1ToppingPizza_main.jpg
167197,Fired Pie Creations,2 Topping Pizza,"680 - 1420 cal. Choice of one sauce, one cheese, and any two toppings.",9.99,tucson/images/167197/2ToppingPizza_main.jpg
167197,Fired Pie Creations,Nashville Hot Chicken,"Nashville hot sauce, mozzarella cheese, Nashville hot chicken, topped with spicy coleslaw and chopped dill pickles.",10.49,tucson/images/167197/NashvilleHotChicken_main.jpg
167197,Build Your Own Pizza,Build Your Own Pizza,"465 - 1155 cal. 11"" thin crispy pie. Select your crust, sauce, cheese and choice of toppings.
",10.49,tucson/images/167197/BuildYourOwnPizza_main.jpg
167197,Salad Creations,Buffalo Chicken Caesar,"350 cal. Romaine, parmesan, buffalo chicken, red onion, tomato, garlic croutons and Caesar dressing.",10.49,tucson/images/167197/BuffaloChickenCaesar_main.jpg
167197,Salad Creations,Crispy Thai Chicken Salad,"Romaine lettuce, crispy coleslaw mix, grilled chicken, edamame, crispy wontons, peanuts, cilantro, tossed in a Thai lime satay dressing. Topped with chopped scallions.",10.49,tucson/images/167197/CrispyThaiChickenSalad_main.jpg
167197,Salad Creations,Field Greens & Roasted Veggies,"570 cal. Field greens, feta cheese, mushroom, onions, artichokes, spinach, peppers and sweet balsamic vinaigrette.",10.49,tucson/images/167197/FieldGreens&RoastedVeggies_main.jpg
167197,Salad Creations,Fired Italian,"530 cal. Mixed greens, shredded mozzarella, salami, capicola, pepperoni, pepperoncini, tomato and Italian dressing.",10.49,tucson/images/167197/FiredItalian_main.jpg
167197,Salad Creations,Steak & Blue Salad,"730 cal. Romaine, shredded mozzarella, gorgonzola, thin sliced steak, roasted mushroom, onions, peppers and sweet balsamic vinaigrette.",10.49,tucson/images/167197/Steak&BlueSalad_main.jpg
167197,Salad Creations,Spicy Southwest,"520 cal. Mixed greens, shredded mozzarella, chicken, roasted peppers, red onion, olives, jalapeño, cilantro, tortilla chips and chipotle ranch dressing.",10.49,tucson/images/167197/SpicySouthwest_main.jpg
167197,Salad Creations,Valley Field Greens,"690 cal. Field greens, gorgonzola cheese, grilled chicken, red grapes, apples, craisins, candied walnuts and non-fat raspberry vinaigrette.",10.49,tucson/images/167197/ValleyFieldGreens_main.jpg
167197,Salad Creations,Naked Caesar,"280 cal. Romaine, parmesan, garlic croutons and Caesar dressing.",7.99,tucson/images/167197/NakedCaesar_main.jpg
167197,Salad Creations,Lil Salad,"85-680 cal. Choice of lettuce, one cheese, three veggies and dressing.",4.99,tucson/images/167197/LilSalad_main.jpg
167197,Build Your Own Salad,Fired Pie Custom Salad,"150 - 635 cal. Select your greens, dressing, cheese and choice of toppings.
",10.49,
167197,Mac N Cheese,Fired Mac,"640 cal. Fresh mac & cheese combines elbow macaroni in a velvety Smooth cheese sauce with butter, milk, fresh cream and American cheese. Topped with a blend of breadcrumbs and Romano cheese.",7.99,tucson/images/167197/FiredMac_main.jpg
167197,Mac N Cheese,Custom Mac,"600 - 1285 cal. Select 1 cheese and any 3 toppings.
",10.49,tucson/images/167197/CustomMac_main.jpg
167197,Appetizers,Garlic Cheese Crisp,"390/780 cal. House-made dough, garlic & oil, mozzarella, parmesan cheese and fresh oregano.",2.59,
167197,Appetizers,Rotoli - Garlic Creamy Tomato,"168/336 cal. Fresh made dough, garlic oil, alfredo & pizza sauce, mozzarella & parmesan cheese served with our fresh made pizza sauce.",2.29,tucson/images/167197/Rotoli-GarlicCreamyTomato_main.jpg
167197,Appetizers,Rotoli - Garlic Pesto,"170/340 cal. Fresh made dough, garlic oil, pesto sauce, mozzarella & parmesan cheese served with our fresh made pizza sauce.",2.29,tucson/images/167197/Rotoli-GarlicPesto_main.jpg
167197,Don't Forget Dessert,Brownie,340 cal. A gluten-free chocolate brownie.,3.29,tucson/images/167197/Brownie_main.jpg
167197,Don't Forget Dessert,Fired Pookie,540/560 cal. Fired chocolate chip or macadamia nut cookie dough topped with vanilla bean ice cream.,3.89,tucson/images/167197/FiredPookie_main.jpg
167197,Don't Forget Dessert,Party Pookie (Serves 3-4),"1080/1120 cal. More pookie to love, serves 3-4.",6.59,tucson/images/167197/PartyPookie(Serves3-4)_main.jpg
167197,Don't Forget Dessert,Lil Cookie,260 cal. One warm chocolate chip cookie.,1.69,tucson/images/167197/LilCookie_main.jpg
167197,Ice Cold Refreshing Beverages,China Mist Fresh Brewed Teas,5-10 cal.,2.59,tucson/images/167197/ChinaMistFreshBrewedTeas_main.jpg
167197,Ice Cold Refreshing Beverages,Fresh Lemonade,230-360 cal.,2.59,tucson/images/167197/FreshLemonade_main.jpg
167197,Ice Cold Refreshing Beverages,Soft Drinks,0-440 cal.,2.59,tucson/images/167197/SoftDrinks_main.jpg
167197,Ice Cold Refreshing Beverages,Bottled Soft Drinks (20 Oz.),240-440 cal.,3.19,tucson/images/167197/BottledSoftDrinks(20Oz.)_main.jpg
167197,Ice Cold Refreshing Beverages,Milk (12 Oz.),170-300 cal.,2.79,
167197,Ice Cold Refreshing Beverages,Bottled Water (20 Oz.),0 cal.,2.19,tucson/images/167197/BottledWater(20Oz.)_main.jpg
167197,Ice Cold Refreshing Beverages,Apple Juice (6.75 Oz.),40 cal.,1.49,
170378,Popular Items,"Potato, Eggs & Cheese with Bacon Burrito",,8.25,tucson/images/170378/Potato_Eggs&CheesewithBaconBurrito_main.jpg
170378,Popular Items,"Potato, Eggs & Cheese with Chorizo Burrito",,8.25,tucson/images/170378/Potato_Eggs&CheesewithChorizoBurrito_main.jpg
170378,Popular Items,"Beans (1/2 pt, 8 oz)",Eight ounces refried beans with cheese.,3.5,
170378,Popular Items,Zacatecas Burrito,"Carne asada, bacon, grilled onion, and cheese.",9.0,tucson/images/170378/ZacatecasBurrito_main.jpg
170378,Popular Items,"Potato, Eggs & Cheese with Steak Burrito",,8.25,tucson/images/170378/Potato_Eggs&CheesewithSteakBurrito_main.jpg
170378,Popular Items,Beans & Cheese Burrito,,6.5,tucson/images/170378/Beans&CheeseBurrito_main.jpg
170378,Breakfast Burritos,"Potato, Eggs & Cheese Burrito",,7.15,tucson/images/170378/Potato_Eggs&CheeseBurrito_main.jpg
170378,Breakfast Burritos,"Potato, Eggs & Cheese with Bacon Burrito",,8.25,tucson/images/170378/Potato_Eggs&CheesewithBaconBurrito_main.jpg
170378,Breakfast Burritos,"Potato, Eggs & Cheese with Ham Burrito",,8.25,tucson/images/170378/Potato_Eggs&CheesewithHamBurrito_main.jpg
170378,Breakfast Burritos,"Potato, Eggs & Cheese with Sausage Burrito",,8.25,tucson/images/170378/Potato_Eggs&CheesewithSausageBurrito_main.jpg
170378,Breakfast Burritos,"Potato, Eggs & Cheese with Chorizo Burrito",,8.25,tucson/images/170378/Potato_Eggs&CheesewithChorizoBurrito_main.jpg
170378,Breakfast Burritos,"Potato, Eggs & Cheese with Steak Burrito",,8.25,tucson/images/170378/Potato_Eggs&CheesewithSteakBurrito_main.jpg
170378,Breakfast Burritos,"Potato, Eggs & Cheese with Pollo Asado Burrito",,8.25,tucson/images/170378/Potato_Eggs&CheesewithPolloAsadoBurrito_main.jpg
170378,Burritos,Al Pastor Burrito,"Pork, onion and pineapple marinated on a red sauce, with pico de gallo.",9.0,tucson/images/170378/AlPastorBurrito_main.jpg
170378,Burritos,Barbacoa Burrito,Shredded beef marinated on a special Jalisco style sauce and pico de gallo.,9.0,tucson/images/170378/BarbacoaBurrito_main.jpg
170378,Burritos,Chicharron Burrito,Spicy. Spicy red chile pork and pic de gallo.,9.0,tucson/images/170378/ChicharronBurrito_main.jpg
170378,Burritos,Carnitas Burrito,"Pork, and pico de gallo.",9.0,tucson/images/170378/CarnitasBurrito_main.jpg
170378,Burritos,Green Chile Pork Burrito,Green chile salsa pork and beans.,9.0,tucson/images/170378/GreenChilePorkBurrito_main.jpg
170378,Burritos,Red Mole Chicken Burrito,"Shredded chicken and onions cooked on a red mole sauce, lettuce.",9.0,tucson/images/170378/RedMoleChickenBurrito_main.jpg
170378,Burritos,Fish Burrito,"Fried fish, lettuce, home made dressing.",9.0,tucson/images/170378/FishBurrito_main.jpg
170378,Burritos,Carne Asada Burrito,Carne asada and pico de gallo.,9.0,tucson/images/170378/CarneAsadaBurrito_main.jpg
170378,Burritos,Pollo Asado Burrito,"Grilled chicken, lettuce and sour cream.",9.0,tucson/images/170378/PolloAsadoBurrito_main.jpg
170378,Burritos,Veggie Burrito,"Beans, rice, pico de gallo, cheese, lettuce, and sour cream.",7.89,tucson/images/170378/VeggieBurrito_main.jpg
